sex,destcode,origincode,Y2000,Y1990,Y1980,Y1970,Y1960
Male,HKG,RWA,1,10,0,0,30
Male,HKG,SHN,0,0,0,0,0
Male,HKG,SPM,0,0,0,0,0
Male,HKG,WSM,6,4,0,1,16
Male,HKG,SMR,0,0,0,0,0
Male,HKG,STP,0,0,0,0,1
Male,HKG,SAU,21,19,1,6,71
Male,HKG,SEN,0,4,0,0,14
Male,HKG,SRB,NA,NA,NA,NA,NA
Male,HKG,SCG,11,24,0,31,35
Male,HKG,SYC,0,0,0,0,0
Male,HKG,SLE,0,1,0,0,3
Male,HKG,SGP,82,3751,6749,1246,15805
Male,HKG,SVK,8,17,0,22,25
Male,HKG,SVN,0,2,0,3,3
Male,HKG,SLB,0,0,0,0,0
Male,HKG,SOM,0,3,0,0,9
Male,HKG,ZAF,2,14,0,0,42
Male,HKG,ESP,5,7,0,9,10
Male,HKG,LKA,2,197,142,55,693
Male,HKG,KNA,0,0,0,0,0
Male,HKG,LCA,0,0,0,0,0
Male,HKG,VCT,0,0,0,0,0
Male,HKG,SDN,0,5,0,0,17
Male,HKG,SUR,0,0,0,0,0
Male,HKG,SWZ,0,2,0,0,6
Male,HKG,SWE,20,26,1,34,38
Male,HKG,CHE,30,40,1,52,58
Male,HKG,SYR,69,63,4,19,238
Male,HKG,TWN,58,13,32,4,51
Male,HKG,TJK,146,132,9,40,502
Male,HKG,TZA,0,8,0,0,24
Male,HKG,THA,76,19,6307,7,67
Male,HKG,TLS,0,0,70,0,0
Male,HKG,TGO,0,7,0,0,22
Male,HKG,TKL,0,0,0,0,0
Male,HKG,TON,2,1,0,0,6
Male,HKG,TTO,0,0,0,0,0
Male,HKG,TUN,2,16,0,0,52
Male,HKG,TUR,0,0,0,0,0
Male,HKG,TKM,137,124,8,37,472
Male,HKG,TCA,0,0,0,0,0
Male,HKG,TUV,0,0,0,0,0
Male,HKG,UGA,1,11,0,0,35
Male,HKG,UKR,138,295,6,383,430
Male,HKG,ARE,8,7,0,2,27
Male,HKG,GBR,5607,11293,13827,12847,14439
Male,HKG,USA,5179,2152,4034,8319,15481
Male,HKG,URY,0,0,0,0,0
Male,HKG,UZB,539,488,32,146,1852
Male,HKG,VUT,0,0,0,0,0
Male,HKG,VEN,0,0,0,0,0
Male,HKG,VNM,98,24,7102,9,86
Male,HKG,VIR,0,0,0,0,0
Male,HKG,VGB,0,0,0,0,0
Male,HKG,WLF,0,0,0,0,0
Male,HKG,PSE,6,5,0,2,21
Male,HKG,YEM,28,26,2,8,97
Male,HKG,ZMB,0,4,0,0,14
Male,HKG,ZWE,1,10,0,0,30
Male,ISL,AFG,0,0,0,1,0
Male,ISL,DZA,0,0,13,30,19
Male,ISL,AUS,2,1,17,93,25
Male,ISL,AUT,21,23,2,4,34
Male,ISL,AZE,0,0,0,0,0
Male,ISL,BLR,0,0,0,0,1
Male,ISL,BLZ,0,0,0,0,0
Male,ISL,BEN,0,0,0,0,0
Male,ISL,ALB,0,0,3,7,7
Male,ISL,ASM,0,0,0,0,0
Male,ISL,AND,0,0,0,0,0
Male,ISL,AGO,0,0,1,3,12
Male,ISL,AIA,0,0,0,0,0
Male,ISL,ATG,0,0,0,0,0
Male,ISL,ARG,0,0,0,2,9
Male,ISL,ARM,0,0,0,1,2
Male,ISL,ABW,0,0,0,0,0
Male,ISL,BHS,0,0,0,0,0
Male,ISL,BHR,0,0,0,0,0
Male,ISL,BGD,0,0,3,8,0
Male,ISL,BRB,0,0,0,0,0
Male,ISL,BEL,1,5,4,9,36
Male,ISL,BMU,0,0,0,0,0
Male,ISL,BTN,0,0,0,0,0
Male,ISL,BOL,0,0,0,0,4
Male,ISL,BIH,0,1,3,17,9
Male,ISL,BWA,0,0,0,0,0
Male,ISL,BRA,0,0,0,2,10
Male,ISL,BRN,0,0,0,0,0
Male,ISL,BGR,0,0,0,1,34
Male,ISL,BFA,0,0,0,0,0
Male,ISL,BDI,0,0,0,0,0
Male,ISL,KHM,0,0,1,3,0
Male,ISL,CMR,0,0,0,0,2
Male,ISL,CAN,42,60,67,67,91
Male,ISL,CPV,0,0,0,0,18
Male,ISL,CYM,0,0,0,0,0
Male,ISL,CAF,0,0,0,0,0
Male,ISL,TCD,0,0,0,0,0
Male,ISL,CHI,NA,NA,NA,NA,NA
Male,ISL,CHL,0,0,0,2,32
Male,ISL,CHN,0,0,3,7,83
Male,ISL,COL,0,0,0,2,27
Male,ISL,COM,0,0,0,0,0
Male,ISL,COD,0,0,0,0,2
Male,ISL,COG,0,0,0,0,0
Male,ISL,COK,0,0,0,0,0
Male,ISL,CRI,0,0,0,0,4
Male,ISL,CIV,0,0,0,0,0
Male,ISL,HRV,0,0,0,4,7
Male,ISL,CUB,0,0,0,1,8
Male,ISL,CYP,0,1,2,6,2
Male,ISL,CZE,4,7,18,39,27
Male,ISL,DNK,876,971,756,980,1042
Male,ISL,DJI,0,0,0,0,0
Male,ISL,DMA,0,0,0,0,0
Male,ISL,DOM,0,0,0,0,0
Male,ISL,ECU,0,0,0,2,7
Male,ISL,EGY,0,0,0,1,11
Male,ISL,SLV,0,0,0,0,0
Male,ISL,GNQ,0,0,0,0,0
Male,ISL,ERI,0,0,0,0,0
Male,ISL,EST,0,0,1,3,14
Male,ISL,ETH,0,0,0,0,16
Male,ISL,FRO,0,0,0,91,126
Male,ISL,FLK,0,0,0,0,0
Male,ISL,FJI,0,0,0,0,0
Male,ISL,FIN,13,34,21,72,37
Male,ISL,FRA,2,15,43,60,126
Male,ISL,GUF,0,0,0,0,0
Male,ISL,PYF,0,0,0,2,0
Male,ISL,GAB,0,0,0,0,0
Male,ISL,GMB,0,0,0,0,3
Male,ISL,GEO,0,0,2,6,12
Male,ISL,DEU,181,330,242,336,353
Male,ISL,GHA,0,0,0,0,11
Male,ISL,GIB,0,0,0,0,0
Male,ISL,GRC,0,0,1,4,7
Male,ISL,GRL,0,0,0,0,19
Male,ISL,GRD,0,0,0,0,0
Male,ISL,GLP,0,0,1,3,0
Male,ISL,GUM,0,0,0,0,0
Male,ISL,GTM,0,0,0,0,16
Male,ISL,GIN,0,0,0,0,5
Male,ISL,GNB,0,0,0,0,0
Male,ISL,GUY,0,0,0,0,6
Male,ISL,HTI,0,0,0,0,0
Male,ISL,HND,0,0,0,0,11
Male,ISL,HKG,0,0,3,8,4
Male,ISL,HUN,20,16,3,8,26
Male,ISL,ISL,0,0,0,0,0
Male,ISL,IND,1,0,18,43,65
Male,ISL,IDN,0,0,6,12,32
Male,ISL,IRN,0,0,3,9,14
Male,ISL,IRQ,0,0,2,5,10
Male,ISL,IRL,3,8,14,33,29
Male,ISL,IMY,NA,NA,NA,NA,NA
Male,ISL,ISR,0,0,0,2,12
Male,ISL,ITA,5,8,19,52,61
Male,ISL,JAM,0,0,2,5,5
Male,ISL,JPN,0,0,2,3,15
Male,ISL,JOR,0,0,0,0,6
Male,ISL,KAZ,0,0,0,2,3
Male,ISL,KEN,0,0,1,3,10
Male,ISL,KIR,0,0,0,0,0
Male,ISL,PRK,0,0,0,0,0
Male,ISL,KOR,0,0,0,2,12
Male,ISL,KSV,NA,NA,NA,NA,NA
Male,ISL,KWT,0,0,0,0,0
Male,ISL,KGZ,0,0,0,0,0
Male,ISL,LAO,0,0,0,2,0
Male,ISL,LVA,0,0,1,3,21
Male,ISL,LBN,0,0,2,4,13
Male,ISL,LSO,0,0,0,0,0
Male,ISL,LBR,0,0,0,0,0
Male,ISL,LBY,0,0,0,0,0
Male,ISL,LIE,0,0,0,0,0
Male,ISL,LTU,0,0,2,6,37
Male,ISL,LUX,0,0,0,0,38
Male,ISL,MAC,0,0,0,0,0
Male,ISL,MKD,0,0,0,2,0
Male,ISL,MDG,0,0,0,0,0
Male,ISL,MWI,0,0,0,0,0
Male,ISL,MYS,0,0,2,4,7
Male,ISL,MDV,0,0,0,0,0
Male,ISL,MLI,0,0,0,0,0
Male,ISL,MLT,0,0,0,2,0
Male,ISL,MHL,0,0,0,0,0
Male,ISL,MTQ,0,0,0,2,0
Male,ISL,MRT,0,0,0,0,0
Male,ISL,MUS,0,0,0,0,3
Male,ISL,MYT,0,0,0,0,0
Male,ISL,MEX,0,0,0,0,11
Male,ISL,FSM,0,0,0,0,0
Male,ISL,MDA,0,0,0,0,3
Male,ISL,MCO,0,0,0,0,0
Male,ISL,MNG,0,0,0,0,6
Male,ISL,MNE,NA,NA,NA,NA,NA
Male,ISL,MSR,0,0,0,0,0
Male,ISL,MAR,0,0,7,16,60
Male,ISL,MOZ,0,0,0,2,3
Male,ISL,MMR,0,0,0,1,0
Male,ISL,NAM,0,0,0,0,10
Male,ISL,NRU,0,0,0,0,0
Male,ISL,NPL,0,0,0,0,11
Male,ISL,NLD,14,24,2,50,65
Male,ISL,ANT,0,0,0,2,0
Male,ISL,NCL,0,0,0,4,0
Male,ISL,NZL,1,0,8,41,11
Male,ISL,NIC,0,0,0,0,0
Male,ISL,NER,0,0,0,0,0
Male,ISL,NGA,0,0,0,2,22
Male,ISL,NIU,0,0,0,0,0
Male,ISL,NFK,0,0,0,0,0
Male,ISL,MNP,0,0,0,0,0
Male,ISL,NOR,65,201,215,294,369
Male,ISL,OMN,0,0,0,0,0
Male,ISL,PAK,0,0,10,26,8
Male,ISL,PLW,0,0,0,0,0
Male,ISL,PAN,0,0,0,0,0
Male,ISL,PNG,0,0,0,0,0
Male,ISL,PRY,0,0,0,0,0
Male,ISL,PER,0,0,0,0,16
Male,ISL,PHL,0,0,1,38,169
Male,ISL,POL,16,7,66,116,665
Male,ISL,PRT,3,6,11,30,63
Male,ISL,PRI,0,0,0,0,0
Male,ISL,QAT,0,0,0,0,0
Male,ISL,zzz,NA,NA,NA,NA,NA
Male,ISL,REU,0,0,0,1,0
Male,ISL,ROM,2,4,10,24,46
Male,ISL,RUS,4,7,18,42,162
Male,ISL,RWA,0,0,0,0,0
Male,ISL,SHN,0,0,0,0,0
Male,ISL,SPM,0,0,0,0,0
Male,ISL,WSM,0,0,0,0,0
Male,ISL,SMR,0,0,0,0,0
Male,ISL,STP,0,0,0,0,0
Male,ISL,SAU,0,0,0,0,0
Male,ISL,SEN,0,0,0,1,4
Male,ISL,SRB,NA,NA,NA,NA,NA
Male,ISL,SCG,1,2,4,27,350
Male,ISL,SYC,0,0,0,0,0
Male,ISL,SLE,0,0,0,0,7
Male,ISL,SGP,0,0,1,3,4
Male,ISL,SVK,1,3,5,11,10
Male,ISL,SVN,0,0,0,2,0
Male,ISL,SLB,0,0,0,0,0
Male,ISL,SOM,0,0,0,0,0
Male,ISL,ZAF,0,0,1,2,23
Male,ISL,ESP,10,13,12,52,94
Male,ISL,LKA,0,0,2,4,34
Male,ISL,KNA,0,0,0,0,0
Male,ISL,LCA,0,0,0,0,0
Male,ISL,VCT,0,0,0,0,0
Male,ISL,SDN,0,0,0,0,0
Male,ISL,SUR,0,0,1,4,0
Male,ISL,SWZ,0,0,0,0,0
Male,ISL,SWE,52,102,241,449,737
Male,ISL,CHE,0,7,3,6,39
Male,ISL,SYR,0,0,0,2,11
Male,ISL,TWN,0,0,0,0,0
Male,ISL,TJK,0,0,0,0,0
Male,ISL,TZA,0,0,0,0,5
Male,ISL,THA,0,0,0,0,131
Male,ISL,TLS,0,0,0,0,0
Male,ISL,TGO,0,0,0,0,0
Male,ISL,TKL,0,0,0,0,0
Male,ISL,TON,0,0,0,0,0
Male,ISL,TTO,0,0,0,0,0
Male,ISL,TUN,0,0,3,8,10
Male,ISL,TUR,0,0,10,28,22
Male,ISL,TKM,0,0,0,0,0
Male,ISL,TCA,0,0,0,0,0
Male,ISL,TUV,0,0,0,0,0
Male,ISL,UGA,0,0,0,0,0
Male,ISL,UKR,0,0,0,2,15
Male,ISL,ARE,0,0,0,0,0
Male,ISL,GBR,68,112,223,317,407
Male,ISL,USA,158,245,401,527,729
Male,ISL,URY,0,0,0,0,4
Male,ISL,UZB,0,0,0,0,0
Male,ISL,VUT,0,0,0,0,0
Male,ISL,VEN,0,0,0,2,5
Male,ISL,VNM,0,0,3,8,102
Male,ISL,VIR,0,0,0,0,0
Male,ISL,VGB,0,0,0,0,0
Male,ISL,WLF,0,0,0,0,0
Male,ISL,PSE,0,0,0,0,0
Male,ISL,YEM,0,0,0,0,0
Male,ISL,ZMB,0,0,0,0,0
Male,ISL,ZWE,0,0,0,0,0
Male,AFG,AFG,0,0,0,0,0
Male,AFG,DZA,3,15,8,15,18
Male,AFG,AUS,1,1,5,11,11
Male,AFG,AUT,0,0,0,1,0
Male,AFG,AZE,0,0,0,0,0
Male,AFG,BLR,0,0,0,1,0
Male,AFG,BLZ,0,0,0,0,0
Male,AFG,BEN,0,0,0,0,0
Male,AFG,ALB,0,0,0,1,0
Male,AFG,ASM,0,0,0,0,0
Male,AFG,AND,0,0,0,0,0
Male,AFG,AGO,0,2,1,2,2
Male,AFG,AIA,0,0,0,0,0
Male,AFG,ATG,0,0,0,0,0
Male,AFG,ARG,0,0,0,0,0
Male,AFG,ARM,0,0,0,0,0
Male,AFG,ABW,0,0,0,0,0
Male,AFG,BHS,0,0,0,0,0
Male,AFG,BHR,0,0,0,0,0
Male,AFG,BGD,28,376,16136,18462,24965
Male,AFG,BRB,0,0,0,0,0
Male,AFG,BEL,0,0,0,0,0
Male,AFG,BMU,0,0,0,0,0
Male,AFG,BTN,0,2,22,56,67
Male,AFG,BOL,0,0,0,0,0
Male,AFG,BIH,0,0,0,4,1
Male,AFG,BWA,0,0,0,0,0
Male,AFG,BRA,0,0,0,0,0
Male,AFG,BRN,0,7,0,307,237
Male,AFG,BGR,0,0,0,3,1
Male,AFG,BFA,2,10,5,10,12
Male,AFG,BDI,0,2,0,2,2
Male,AFG,KHM,0,2,0,8,0
Male,AFG,CMR,0,0,0,0,0
Male,AFG,CAN,1,3,5,29,38
Male,AFG,CPV,0,0,0,0,0
Male,AFG,CYM,0,0,0,0,0
Male,AFG,CAF,0,0,0,0,0
Male,AFG,TCD,0,0,0,0,0
Male,AFG,CHI,NA,NA,NA,NA,NA
Male,AFG,CHL,0,0,0,0,0
Male,AFG,CHN,30,18,125,85,15
Male,AFG,COL,0,0,0,0,0
Male,AFG,COM,0,0,0,0,0
Male,AFG,COD,0,2,1,2,3
Male,AFG,COG,0,0,0,0,0
Male,AFG,COK,0,0,0,0,0
Male,AFG,CRI,0,0,0,0,0
Male,AFG,CIV,0,2,1,2,3
Male,AFG,HRV,0,0,0,1,0
Male,AFG,CUB,0,0,0,0,0
Male,AFG,CYP,0,0,0,1,0
Male,AFG,CZE,0,0,0,9,3
Male,AFG,DNK,0,0,0,4,1
Male,AFG,DJI,0,0,0,0,0
Male,AFG,DMA,0,0,0,0,0
Male,AFG,DOM,0,0,0,0,0
Male,AFG,ECU,0,0,0,0,0
Male,AFG,EGY,0,2,1,3,3
Male,AFG,SLV,0,0,0,0,0
Male,AFG,GNQ,0,0,0,0,0
Male,AFG,ERI,0,0,0,0,0
Male,AFG,EST,0,0,0,0,0
Male,AFG,ETH,0,0,0,0,0
Male,AFG,FRO,0,0,0,0,0
Male,AFG,FLK,0,0,0,0,0
Male,AFG,FJI,0,0,0,8,5
Male,AFG,FIN,0,0,0,0,0
Male,AFG,FRA,2,7,9,22,17
Male,AFG,GUF,0,0,0,0,0
Male,AFG,PYF,0,0,0,0,0
Male,AFG,GAB,0,0,0,0,0
Male,AFG,GMB,0,0,0,0,0
Male,AFG,GEO,0,0,0,0,0
Male,AFG,DEU,2,8,9,22,21
Male,AFG,GHA,0,2,0,2,2
Male,AFG,GIB,0,0,0,0,0
Male,AFG,GRC,0,0,0,6,2
Male,AFG,GRL,0,0,0,0,0
Male,AFG,GRD,0,0,0,0,0
Male,AFG,GLP,0,0,0,0,0
Male,AFG,GUM,0,0,0,1,0
Male,AFG,GTM,0,0,0,0,0
Male,AFG,GIN,0,2,1,2,3
Male,AFG,GNB,0,0,0,0,0
Male,AFG,GUY,0,0,0,0,0
Male,AFG,HTI,0,0,0,0,0
Male,AFG,HND,0,0,0,0,0
Male,AFG,HKG,0,5,0,24,2
Male,AFG,HUN,0,0,0,4,1
Male,AFG,ISL,0,0,0,0,0
Male,AFG,IND,12437,14664,2767,1119,2459
Male,AFG,IDN,2,0,7,6,5
Male,AFG,IRN,11,1,24,12,12
Male,AFG,IRQ,0,0,3,4,4
Male,AFG,IRL,12,5,4,143,41
Male,AFG,IMY,NA,NA,NA,NA,NA
Male,AFG,ISR,0,2,0,11,0
Male,AFG,ITA,0,0,0,1,0
Male,AFG,JAM,0,0,0,0,0
Male,AFG,JPN,0,0,4,3,5
Male,AFG,JOR,0,1,0,6,0
Male,AFG,KAZ,2,4,3,14,2
Male,AFG,KEN,4,8,26,31,33
Male,AFG,KIR,0,0,0,0,0
Male,AFG,PRK,0,6,0,32,2
Male,AFG,KOR,0,0,0,0,0
Male,AFG,KSV,NA,NA,NA,NA,NA
Male,AFG,KWT,0,2,14,65,45
Male,AFG,KGZ,0,0,0,0,0
Male,AFG,LAO,0,2,0,11,0
Male,AFG,LVA,0,0,0,0,0
Male,AFG,LBN,0,4,0,19,1
Male,AFG,LSO,0,2,0,2,2
Male,AFG,LBR,0,0,0,0,0
Male,AFG,LBY,0,0,0,0,0
Male,AFG,LIE,0,0,0,0,0
Male,AFG,LTU,0,0,0,0,0
Male,AFG,LUX,0,0,0,0,0
Male,AFG,MAC,0,6,0,33,2
Male,AFG,MKD,0,0,0,0,0
Male,AFG,MDG,0,0,0,0,0
Male,AFG,MWI,0,1,0,1,2
Male,AFG,MYS,54,62,89,42,55
Male,AFG,MDV,0,0,0,11,2
Male,AFG,MLI,0,4,2,4,5
Male,AFG,MLT,0,0,0,0,0
Male,AFG,MHL,0,0,0,0,0
Male,AFG,MTQ,0,0,0,0,0
Male,AFG,MRT,0,0,0,0,0
Male,AFG,MUS,0,0,8,10,5
Male,AFG,MYT,0,0,0,0,0
Male,AFG,MEX,0,0,0,2,3
Male,AFG,FSM,0,0,0,0,0
Male,AFG,MDA,0,0,0,0,0
Male,AFG,MCO,0,0,0,0,0
Male,AFG,MNG,0,0,0,0,0
Male,AFG,MNE,NA,NA,NA,NA,NA
Male,AFG,MSR,0,0,0,0,0
Male,AFG,MAR,2,10,5,10,12
Male,AFG,MOZ,0,0,0,5,2
Male,AFG,MMR,104,254,488,355,396
Male,AFG,NAM,0,0,0,0,0
Male,AFG,NRU,0,0,0,0,0
Male,AFG,NPL,785,999,1707,1813,3861
Male,AFG,NLD,0,0,0,2,0
Male,AFG,ANT,0,0,0,0,0
Male,AFG,NCL,0,0,0,0,0
Male,AFG,NZL,0,1,0,23,13
Male,AFG,NIC,0,0,0,0,0
Male,AFG,NER,0,0,0,0,0
Male,AFG,NGA,4,21,14,6,25
Male,AFG,NIU,0,0,0,0,0
Male,AFG,NFK,0,0,0,0,0
Male,AFG,MNP,0,0,0,0,0
Male,AFG,NOR,0,0,0,0,0
Male,AFG,OMN,0,0,0,0,0
Male,AFG,PAK,12616,13163,10837,8135,8792
Male,AFG,PLW,0,0,0,0,0
Male,AFG,PAN,0,0,0,0,0
Male,AFG,PNG,0,0,0,0,0
Male,AFG,PRY,0,0,0,0,0
Male,AFG,PER,0,0,0,0,0
Male,AFG,PHL,0,0,0,0,0
Male,AFG,POL,0,0,0,0,0
Male,AFG,PRT,0,0,1,2,2
Male,AFG,PRI,0,0,0,0,0
Male,AFG,QAT,0,0,0,0,0
Male,AFG,zzz,NA,NA,NA,NA,NA
Male,AFG,REU,0,0,0,0,0
Male,AFG,ROM,0,0,0,6,2
Male,AFG,RUS,0,0,0,0,0
Male,AFG,RWA,0,2,1,2,2
Male,AFG,SHN,0,0,0,0,0
Male,AFG,SPM,0,0,0,0,0
Male,AFG,WSM,0,0,0,3,2
Male,AFG,SMR,0,0,0,0,0
Male,AFG,STP,0,0,0,0,0
Male,AFG,SAU,0,1,18,24,35
Male,AFG,SEN,0,0,0,0,1
Male,AFG,SRB,NA,NA,NA,NA,NA
Male,AFG,SCG,0,0,0,5,2
Male,AFG,SYC,0,0,0,0,0
Male,AFG,SLE,0,0,0,0,0
Male,AFG,SGP,0,2,41,32,27
Male,AFG,SVK,0,0,0,3,1
Male,AFG,SVN,0,0,0,0,0
Male,AFG,SLB,0,0,0,0,0
Male,AFG,SOM,0,0,0,0,0
Male,AFG,ZAF,13,9,15,81,35
Male,AFG,ESP,0,0,0,0,0
Male,AFG,LKA,44,109,773,1143,1179
Male,AFG,KNA,0,0,0,0,0
Male,AFG,LCA,0,0,0,0,0
Male,AFG,VCT,0,0,0,0,0
Male,AFG,SDN,0,1,0,1,1
Male,AFG,SUR,0,0,0,0,0
Male,AFG,SWZ,0,0,0,0,0
Male,AFG,SWE,0,0,2,3,0
Male,AFG,CHE,0,0,0,3,0
Male,AFG,SYR,0,2,0,9,0
Male,AFG,TWN,0,3,0,15,1
Male,AFG,TJK,0,0,0,0,0
Male,AFG,TZA,0,2,0,2,2
Male,AFG,THA,0,0,0,0,0
Male,AFG,TLS,0,0,0,0,0
Male,AFG,TGO,0,2,0,2,2
Male,AFG,TKL,0,0,0,0,0
Male,AFG,TON,0,0,0,1,0
Male,AFG,TTO,0,0,0,0,0
Male,AFG,TUN,0,4,2,4,4
Male,AFG,TUR,0,0,3,1,0
Male,AFG,TKM,0,0,0,0,0
Male,AFG,TCA,0,0,0,0,0
Male,AFG,TUV,0,0,0,0,0
Male,AFG,UGA,7,44,28,8,46
Male,AFG,UKR,0,0,0,3,1
Male,AFG,ARE,0,2,12,39,91
Male,AFG,GBR,25,17,25,21,49
Male,AFG,USA,8,9,19,45,79
Male,AFG,URY,0,0,0,0,0
Male,AFG,UZB,0,0,0,0,0
Male,AFG,VUT,0,0,0,0,0
Male,AFG,VEN,0,0,0,0,0
Male,AFG,VNM,0,0,6,6,4
Male,AFG,VIR,0,0,0,0,0
Male,AFG,VGB,0,0,0,0,0
Male,AFG,WLF,0,0,0,0,0
Male,AFG,PSE,0,0,0,0,0
Male,AFG,YEM,0,0,0,4,0
Male,AFG,ZMB,3,17,9,4,21
Male,AFG,ZWE,0,2,1,2,3
Male,ALB,AFG,0,0,0,0,0
Male,ALB,DZA,0,0,0,0,0
Male,ALB,AUS,0,0,0,0,0
Male,ALB,AUT,1,1,1,2,2
Male,ALB,AZE,0,0,0,0,0
Male,ALB,BLR,2,2,2,3,3
Male,ALB,BLZ,0,0,0,0,0
Male,ALB,BEN,0,0,0,0,0
Male,ALB,ALB,0,0,0,0,0
Male,ALB,ASM,0,0,0,0,0
Male,ALB,AND,0,0,0,0,0
Male,ALB,AGO,0,0,0,0,0
Male,ALB,AIA,0,0,0,0,0
Male,ALB,ATG,0,0,0,0,0
Male,ALB,ARG,0,0,0,0,0
Male,ALB,ARM,1,2,2,2,2
Male,ALB,ABW,0,0,0,0,0
Male,ALB,BHS,0,0,0,0,0
Male,ALB,BHR,0,0,0,0,0
Male,ALB,BGD,0,0,0,0,0
Male,ALB,BRB,0,0,0,0,0
Male,ALB,BEL,0,0,0,0,0
Male,ALB,BMU,0,0,0,0,0
Male,ALB,BTN,0,0,0,0,0
Male,ALB,BOL,0,0,0,0,0
Male,ALB,BIH,12,13,14,16,18
Male,ALB,BWA,0,0,0,0,0
Male,ALB,BRA,0,0,0,0,0
Male,ALB,BRN,0,0,0,0,0
Male,ALB,BGR,2,2,3,3,3
Male,ALB,BFA,0,0,0,0,0
Male,ALB,BDI,0,0,0,0,0
Male,ALB,KHM,0,0,0,0,0
Male,ALB,CMR,0,0,0,0,0
Male,ALB,CAN,0,0,0,0,0
Male,ALB,CPV,0,0,0,0,0
Male,ALB,CYM,0,0,0,0,0
Male,ALB,CAF,0,0,0,0,0
Male,ALB,TCD,0,0,0,0,0
Male,ALB,CHI,NA,NA,NA,NA,NA
Male,ALB,CHL,0,0,0,0,0
Male,ALB,CHN,5,5,6,7,8
Male,ALB,COL,0,0,0,0,0
Male,ALB,COM,0,0,0,0,0
Male,ALB,COD,0,0,0,0,0
Male,ALB,COG,0,0,0,0,0
Male,ALB,COK,0,0,0,0,0
Male,ALB,CRI,0,0,0,0,0
Male,ALB,CIV,0,0,0,0,0
Male,ALB,HRV,3,3,3,4,4
Male,ALB,CUB,0,0,0,0,0
Male,ALB,CYP,0,0,0,0,0
Male,ALB,CZE,0,0,0,0,0
Male,ALB,DNK,0,0,0,0,0
Male,ALB,DJI,0,0,0,0,0
Male,ALB,DMA,0,0,0,0,0
Male,ALB,DOM,0,0,0,0,0
Male,ALB,ECU,0,0,0,0,0
Male,ALB,EGY,0,1,1,1,2
Male,ALB,SLV,0,0,0,0,0
Male,ALB,GNQ,0,0,0,0,0
Male,ALB,ERI,0,0,0,0,0
Male,ALB,EST,0,0,0,1,1
Male,ALB,ETH,0,0,0,0,0
Male,ALB,FRO,0,0,0,0,0
Male,ALB,FLK,0,0,0,0,0
Male,ALB,FJI,0,0,0,0,0
Male,ALB,FIN,0,0,0,0,0
Male,ALB,FRA,1,1,1,1,2
Male,ALB,GUF,0,0,0,0,0
Male,ALB,PYF,0,0,0,0,0
Male,ALB,GAB,0,0,0,0,0
Male,ALB,GMB,0,0,0,0,0
Male,ALB,GEO,0,0,0,0,0
Male,ALB,DEU,11,12,14,15,17
Male,ALB,GHA,0,0,0,0,0
Male,ALB,GIB,0,0,0,0,0
Male,ALB,GRC,21162,23389,25849,28568,32639
Male,ALB,GRL,0,0,0,0,0
Male,ALB,GRD,0,0,0,0,0
Male,ALB,GLP,0,0,0,0,0
Male,ALB,GUM,0,0,0,0,0
Male,ALB,GTM,0,0,0,0,0
Male,ALB,GIN,0,0,0,0,0
Male,ALB,GNB,0,0,0,0,0
Male,ALB,GUY,0,0,0,0,0
Male,ALB,HTI,0,0,0,0,0
Male,ALB,HND,0,0,0,0,0
Male,ALB,HKG,0,0,0,0,0
Male,ALB,HUN,127,141,156,172,197
Male,ALB,ISL,0,0,0,0,0
Male,ALB,IND,0,0,0,0,1
Male,ALB,IDN,0,0,0,0,0
Male,ALB,IRN,0,0,0,0,0
Male,ALB,IRQ,0,0,0,1,1
Male,ALB,IRL,0,0,0,0,0
Male,ALB,IMY,NA,NA,NA,NA,NA
Male,ALB,ISR,0,0,0,1,1
Male,ALB,ITA,13,14,16,17,20
Male,ALB,JAM,0,0,0,0,0
Male,ALB,JPN,0,0,0,0,0
Male,ALB,JOR,0,0,0,0,1
Male,ALB,KAZ,1,1,1,1,2
Male,ALB,KEN,0,0,0,0,0
Male,ALB,KIR,0,0,0,0,0
Male,ALB,PRK,0,0,0,0,0
Male,ALB,KOR,0,0,0,0,0
Male,ALB,KSV,NA,NA,NA,NA,NA
Male,ALB,KWT,0,0,0,0,0
Male,ALB,KGZ,0,0,0,0,0
Male,ALB,LAO,0,0,0,0,0
Male,ALB,LVA,0,0,0,1,1
Male,ALB,LBN,3,3,4,4,5
Male,ALB,LSO,0,0,0,0,0
Male,ALB,LBR,0,0,0,0,0
Male,ALB,LBY,0,0,1,1,1
Male,ALB,LIE,0,0,0,0,0
Male,ALB,LTU,3,4,4,4,5
Male,ALB,LUX,0,0,0,0,0
Male,ALB,MAC,0,0,0,0,0
Male,ALB,MKD,1148,1269,1403,1550,1778
Male,ALB,MDG,0,0,0,0,0
Male,ALB,MWI,0,0,0,0,0
Male,ALB,MYS,0,0,0,0,0
Male,ALB,MDV,0,0,0,0,0
Male,ALB,MLI,0,0,0,0,0
Male,ALB,MLT,0,0,0,0,0
Male,ALB,MHL,0,0,0,0,0
Male,ALB,MTQ,0,0,0,0,0
Male,ALB,MRT,0,0,0,0,0
Male,ALB,MUS,0,0,0,0,0
Male,ALB,MYT,0,0,0,0,0
Male,ALB,MEX,0,0,0,0,0
Male,ALB,FSM,0,0,0,0,0
Male,ALB,MDA,2,2,2,2,3
